// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "himsn_kiotaSRing.obj"
// 
// model size: 4250.000 x 4250.000 x 2500.000
// 
// textures used: ['himsn_kiotaSRing.png']
// 
NVERTS 64
NFACES 128

VERTEX
-2125.00000, 708.33333, 1100.00000
-1982.69751, 660.89917, 1250.00000
-2125.00000, 708.33333, -1100.00000
-1982.69751, 660.89917, -1250.00000
-1982.69751, -660.89917, 1250.00000
-2125.00000, -708.33333, 1100.00000
-2125.00000, -708.33333, -1100.00000
-1982.69751, -660.89917, -1250.00000
1982.69751, 660.89917, 1250.00000
2125.00000, 708.33333, 1100.00000
2125.00000, 708.33333, -1100.00000
1982.69751, 660.89917, -1250.00000
2125.00000, -708.33333, 1100.00000
1982.69751, -660.89917, 1250.00000
2125.00000, -708.33333, -1100.00000
1982.69751, -660.89917, -1250.00000
-708.33333, 2125.00000, 1100.00000
-660.89917, 1982.69751, 1250.00000
-708.33333, 2125.00000, -1100.00000
-660.89917, 1982.69751, -1250.00000
-660.89917, -1982.69751, 1250.00000
-708.33333, -2125.00000, 1100.00000
-708.33333, -2125.00000, -1100.00000
-660.89917, -1982.69751, -1250.00000
708.33333, 2125.00000, 1100.00000
660.89917, 1982.69751, 1250.00000
708.33333, 2125.00000, -1100.00000
660.89917, 1982.69751, -1250.00000
660.89917, -1982.69751, 1250.00000
708.33333, -2125.00000, 1100.00000
708.33333, -2125.00000, -1100.00000
660.89917, -1982.69751, -1250.00000
-1767.30249, -589.10083, 1250.00000
-1625.00000, -541.66667, 1100.00000
-1767.30249, 589.10083, 1250.00000
-1625.00000, 541.66667, 1100.00000
-589.10083, 1767.30249, 1250.00000
-541.66667, 1625.00000, 1100.00000
589.10083, 1767.30249, 1250.00000
541.66667, 1625.00000, 1100.00000
1767.30249, 589.10083, 1250.00000
1625.00000, 541.66667, 1100.00000
1767.30249, -589.10083, 1250.00000
1625.00000, -541.66667, 1100.00000
589.10083, -1767.30249, 1250.00000
541.66667, -1625.00000, 1100.00000
-589.10083, -1767.30249, 1250.00000
-541.66667, -1625.00000, 1100.00000
-541.66667, 1625.00000, -1100.00000
-589.10083, 1767.30249, -1250.00000
-1625.00000, 541.66667, -1100.00000
-1767.30249, 589.10083, -1250.00000
-1625.00000, -541.66667, -1100.00000
-1767.30249, -589.10083, -1250.00000
-541.66667, -1625.00000, -1100.00000
-589.10083, -1767.30249, -1250.00000
541.66667, -1625.00000, -1100.00000
589.10083, -1767.30249, -1250.00000
1625.00000, -541.66667, -1100.00000
1767.30249, -589.10083, -1250.00000
1625.00000, 541.66667, -1100.00000
1767.30249, 589.10083, -1250.00000
541.66667, 1625.00000, -1100.00000
589.10083, 1767.30249, -1250.00000

FACES
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	0,5,6
128,127,127,	-1.00000,0.00000,-0.00000,	3,	0,6,2
128,127,127,	-0.52705,0.52705,0.66667,	3,	0,16,17
128,127,127,	-0.52705,0.52705,0.66667,	3,	0,17,1
128,127,127,	-0.72548,-0.00000,0.68825,	3,	1,4,5
128,127,127,	-0.72548,-0.00000,0.68825,	3,	1,5,0
128,127,127,	-0.00000,-0.00000,1.00000,	3,	1,17,36
128,127,127,	-0.00000,0.00000,1.00000,	3,	1,36,34
128,127,127,	-0.72548,-0.00000,-0.68825,	3,	2,6,7
128,127,127,	-0.72548,0.00000,-0.68825,	3,	2,7,3
128,127,127,	-0.70711,0.70711,-0.00000,	3,	2,18,16
128,127,127,	-0.70711,0.70711,-0.00000,	3,	2,16,0
128,127,127,	0.00000,-0.00000,-1.00000,	3,	3,7,53
128,127,127,	0.00000,-0.00000,-1.00000,	3,	3,53,51
128,127,127,	-0.52705,-0.52705,0.66667,	3,	4,20,21
128,127,127,	-0.52705,-0.52705,0.66667,	3,	4,21,5
128,127,127,	-0.70711,-0.70711,-0.00000,	3,	5,21,22
128,127,127,	-0.70711,-0.70711,-0.00000,	3,	5,22,6
128,127,127,	-0.52705,-0.52705,-0.66667,	3,	6,22,23
128,127,127,	-0.52705,-0.52705,-0.66667,	3,	6,23,7
128,127,127,	0.00000,-0.00000,-1.00000,	3,	7,23,55
128,127,127,	0.00000,0.00000,-1.00000,	3,	7,55,53
128,127,127,	0.00000,0.00000,1.00000,	3,	8,13,42
128,127,127,	0.00000,-0.00000,1.00000,	3,	8,42,40
128,127,127,	0.70711,0.70711,0.00000,	3,	9,24,26
128,127,127,	0.70711,0.70711,-0.00000,	3,	9,26,10
128,127,127,	1.00000,-0.00000,-0.00000,	3,	10,14,12
128,127,127,	1.00000,-0.00000,-0.00000,	3,	10,12,9
128,127,127,	0.52705,0.52705,-0.66667,	3,	10,26,27
128,127,127,	0.52705,0.52705,-0.66667,	3,	10,27,11
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	11,27,63
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	11,63,61
128,127,127,	0.52705,-0.52705,0.66667,	3,	12,29,28
128,127,127,	0.52705,-0.52705,0.66667,	3,	12,28,13
128,127,127,	0.72548,-0.00000,0.68825,	3,	13,8,9
128,127,127,	0.72548,0.00000,0.68825,	3,	13,9,12
128,127,127,	0.00000,-0.00000,1.00000,	3,	13,28,44
128,127,127,	0.00000,-0.00000,1.00000,	3,	13,44,42
128,127,127,	0.72548,-0.00000,-0.68825,	3,	14,10,11
128,127,127,	0.72548,-0.00000,-0.68825,	3,	14,11,15
128,127,127,	0.70711,-0.70711,-0.00000,	3,	14,30,29
