// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "himsn_kiotaStrut.obj"
// 
// model size: 298.833 x 1250.000 x 300.000
// 
// textures used: ['himsn_kiotaStrut.png']
// 
NVERTS 144
NFACES 246

VERTEX
89.41667, 100.00000, 150.00000
89.41667, 1150.00000, 150.00000
89.41667, 100.00000, -150.00000
89.41667, 1150.00000, -150.00000
89.41667, 1250.00000, 150.00000
89.41667, 1250.00000, -150.00000
149.41667, 1250.00000, -90.00000
149.41667, 1250.00000, 90.00000
89.41667, 0.00000, 150.00000
149.41667, 0.00000, 90.00000
149.41667, 0.00000, -90.00000
89.41667, 0.00000, -150.00000
66.91667, 1250.00000, 112.50000
66.91667, 1250.00000, -112.50000
111.91667, 1250.00000, -67.50000
111.91667, 1250.00000, 67.50000
66.91667, 0.00000, 112.50000
111.91667, 0.00000, 67.50000
111.91667, 0.00000, -67.50000
66.91667, 0.00000, -112.50000
-0.58333, 100.00000, 150.00000
-0.58333, 1150.00000, 150.00000
-0.58333, 100.00000, -150.00000
-0.58333, 1150.00000, -150.00000
-0.58333, 1250.00000, 150.00000
-0.58333, 1250.00000, -150.00000
-0.58333, 0.00000, 150.00000
-0.58333, 0.00000, -150.00000
-0.58333, 1250.00000, 112.50000
-0.58333, 1250.00000, -112.50000
-0.58333, 0.00000, 112.50000
-0.58333, 0.00000, -112.50000
-0.58333, 1150.00000, 112.50000
-0.58333, 900.00000, 112.50000
-0.58333, 750.00000, 112.50000
-0.58333, 500.00000, 112.50000
-0.58333, 350.00000, 112.50000
-0.58333, 100.00000, 112.50000
-0.58333, 1150.00000, -112.50000
-0.58333, 900.00000, -112.50000
-0.58333, 750.00000, -112.50000
-0.58333, 500.00000, -112.50000
-0.58333, 350.00000, -112.50000
-0.58333, 100.00000, -112.50000
66.91667, 1150.00000, 112.50000
66.91667, 900.00000, 112.50000
66.91667, 750.00000, 112.50000
66.91667, 500.00000, 112.50000
66.91667, 350.00000, 112.50000
66.91667, 100.00000, 112.50000
66.91667, 1150.00000, -112.50000
66.91667, 900.00000, -112.50000
66.91667, 750.00000, -112.50000
66.91667, 500.00000, -112.50000
66.91667, 350.00000, -112.50000
66.91667, 100.00000, -112.50000
-0.58333, 350.00000, -150.00000
-0.58333, 500.00000, -150.00000
-0.58333, 750.00000, -150.00000
-0.58333, 900.00000, -150.00000
89.41667, 900.00000, -150.00000
89.41667, 750.00000, -150.00000
89.41667, 500.00000, -150.00000
89.41667, 350.00000, -150.00000
-0.58333, 350.00000, 150.00000
-0.58333, 500.00000, 150.00000
-0.58333, 750.00000, 150.00000
-0.58333, 900.00000, 150.00000
89.41667, 350.00000, 150.00000
89.41667, 500.00000, 150.00000
89.41667, 750.00000, 150.00000
89.41667, 900.00000, 150.00000
-89.41667, 100.00000, -150.00000
-89.41667, 1150.00000, -150.00000
-89.41667, 100.00000, 150.00000
-89.41667, 1150.00000, 150.00000
-89.41667, 1250.00000, -150.00000
-89.41667, 1250.00000, 150.00000
-149.41667, 1250.00000, 90.00000
-149.41667, 1250.00000, -90.00000
-89.41667, 0.00000, -150.00000
-149.41667, 0.00000, -90.00000
-149.41667, 0.00000, 90.00000
-89.41667, 0.00000, 150.00000
-66.91667, 1250.00000, -112.50000
-66.91667, 1250.00000, 112.50000
-111.91667, 1250.00000, 67.50000
-111.91667, 1250.00000, -67.50000
-66.91667, 0.00000, -112.50000
-111.91667, 0.00000, -67.50000
-111.91667, 0.00000, 67.50000
-66.91667, 0.00000, 112.50000
0.58333, 100.00000, -150.00000
0.58333, 1150.00000, -150.00000
0.58333, 100.00000, 150.00000
0.58333, 1150.00000, 150.00000
0.58333, 1250.00000, -150.00000
0.58333, 1250.00000, 150.00000
0.58333, 0.00000, -150.00000
0.58333, 0.00000, 150.00000
0.58333, 1250.00000, -112.50000
0.58333, 1250.00000, 112.50000
0.58333, 0.00000, -112.50000
0.58333, 0.00000, 112.50000
0.58333, 1150.00000, -112.50000
0.58333, 900.00000, -112.50000
0.58333, 750.00000, -112.50000
0.58333, 500.00000, -112.50000
0.58333, 350.00000, -112.50000
0.58333, 100.00000, -112.50000
0.58333, 1150.00000, 112.50000
0.58333, 900.00000, 112.50000
0.58333, 750.00000, 112.50000
0.58333, 500.00000, 112.50000
0.58333, 350.00000, 112.50000
0.58333, 100.00000, 112.50000
-66.91667, 1150.00000, -112.50000
-66.91667, 900.00000, -112.50000
-66.91667, 750.00000, -112.50000
-66.91667, 500.00000, -112.50000
-66.91667, 350.00000, -112.50000
-66.91667, 100.00000, -112.50000
-66.91667, 1150.00000, 112.50000
-66.91667, 900.00000, 112.50000
-66.91667, 750.00000, 112.50000
-66.91667, 500.00000, 112.50000
-66.91667, 350.00000, 112.50000
-66.91667, 100.00000, 112.50000
0.58333, 350.00000, 150.00000
0.58333, 500.00000, 150.00000
0.58333, 750.00000, 150.00000
0.58333, 900.00000, 150.00000
-89.41667, 900.00000, 150.00000
-89.41667, 750.00000, 150.00000
-89.41667, 500.00000, 150.00000
-89.41667, 350.00000, 150.00000
0.58333, 350.00000, -150.00000
0.58333, 500.00000, -150.00000
0.58333, 750.00000, -150.00000
0.58333, 900.00000, -150.00000
-89.41667, 350.00000, -150.00000
-89.41667, 500.00000, -150.00000
-89.41667, 750.00000, -150.00000
-89.41667, 900.00000, -150.00000

FACES
128,127,127,	0.00000,0.00000,1.00000,	3,	0,8,26
128,127,127,	0.00000,-0.00000,1.00000,	3,	0,26,20
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	1,44,32
128,127,127,	-0.00000,-1.00000,0.00000,	3,	1,32,21
128,127,127,	-0.00000,1.00000,-0.00000,	3,	2,55,43
128,127,127,	0.00000,1.00000,0.00000,	3,	2,43,22
128,127,127,	-0.00000,0.00000,-1.00000,	3,	3,5,25
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	3,25,23
128,127,127,	-0.85749,-0.00000,-0.51450,	3,	3,50,51
128,127,127,	-0.85749,-0.00000,-0.51450,	3,	3,51,60
128,127,127,	0.70711,0.00000,0.70711,	3,	4,7,9
128,127,127,	0.70711,-0.00000,0.70711,	3,	4,9,8
128,127,127,	-0.00000,1.00000,0.00000,	3,	4,12,15
128,127,127,	-0.00000,1.00000,-0.00000,	3,	4,15,7
128,127,127,	0.00000,1.00000,0.00000,	3,	4,24,28
128,127,127,	-0.00000,1.00000,0.00000,	3,	4,28,12
128,127,127,	-0.00000,1.00000,-0.00000,	3,	5,13,29
128,127,127,	0.00000,1.00000,0.00000,	3,	5,29,25
128,127,127,	1.00000,-0.00000,-0.00000,	3,	6,10,9
128,127,127,	1.00000,-0.00000,-0.00000,	3,	6,9,7
128,127,127,	0.00000,1.00000,-0.00000,	3,	6,14,13
128,127,127,	-0.00000,1.00000,0.00000,	3,	6,13,5
128,127,127,	-0.00000,1.00000,0.00000,	3,	7,15,14
128,127,127,	-0.00000,1.00000,0.00000,	3,	7,14,6
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	8,16,30
128,127,127,	-0.00000,-1.00000,0.00000,	3,	8,30,26
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	9,17,16
128,127,127,	-0.00000,-1.00000,0.00000,	3,	9,16,8
128,127,127,	-0.00000,-1.00000,0.00000,	3,	10,18,17
128,127,127,	-0.00000,-1.00000,0.00000,	3,	10,17,9
128,127,127,	-0.00000,-1.00000,0.00000,	3,	11,19,18
128,127,127,	0.00000,-1.00000,-0.00000,	3,	11,18,10
128,127,127,	-0.00000,-1.00000,0.00000,	3,	11,27,31
128,127,127,	-0.00000,-1.00000,0.00000,	3,	11,31,19
128,127,127,	-0.70711,-0.00000,-0.70711,	3,	12,16,17
128,127,127,	-0.70711,0.00000,-0.70711,	3,	12,17,15
128,127,127,	0.00000,0.00000,1.00000,	3,	13,50,38
128,127,127,	0.00000,-0.00000,1.00000,	3,	13,38,29
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,18,19
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,19,55
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,55,54
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,54,53
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,53,52
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,52,51
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,51,50
128,127,127,	-0.70711,-0.00000,0.70711,	3,	14,50,13
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	15,17,18
128,127,127,	-1.00000,0.00000,-0.00000,	3,	15,18,14
128,127,127,	-0.00000,0.00000,-1.00000,	3,	16,49,37
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	16,37,30
128,127,127,	-0.00000,1.00000,-0.00000,	3,	20,37,49
128,127,127,	-0.00000,1.00000,-0.00000,	3,	20,49,0
128,127,127,	-0.00000,-0.00000,1.00000,	3,	21,24,4
128,127,127,	-0.00000,-0.00000,1.00000,	3,	21,4,1
128,127,127,	0.00000,-0.00000,-1.00000,	3,	22,27,11
128,127,127,	0.00000,-0.00000,-1.00000,	3,	22,11,2
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	23,38,50
128,127,127,	0.00000,-1.00000,-0.00000,	3,	23,50,3
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	24,21,32
128,127,127,	-1.00000,0.00000,-0.00000,	3,	24,32,28
128,127,127,	-1.00000,0.00000,-0.00000,	3,	26,30,37
128,127,127,	-1.00000,0.00000,-0.00000,	3,	26,37,20
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	27,22,43
128,127,127,	-1.00000,-0.00000,0.00000,	3,	27,43,31
128,127,127,	0.00000,-0.00000,-1.00000,	3,	28,32,44
128,127,127,	0.00000,-0.00000,-1.00000,	3,	28,44,12
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	29,38,23
128,127,127,	-1.00000,0.00000,-0.00000,	3,	29,23,25
128,127,127,	-0.00000,-0.00000,1.00000,	3,	31,43,55
128,127,127,	-0.00000,-0.00000,1.00000,	3,	31,55,19
128,127,127,	-1.00000,-0.00000,0.00000,	3,	33,67,66
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	33,66,34
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	34,46,45
128,127,127,	-0.00000,0.00000,-1.00000,	3,	34,45,33
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	34,66,70
128,127,127,	0.00000,-1.00000,-0.00000,	3,	34,70,46
128,127,127,	-1.00000,-0.00000,0.00000,	3,	35,65,64
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	35,64,36
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	36,48,47
128,127,127,	-0.00000,0.00000,-1.00000,	3,	36,47,35
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	36,64,68
128,127,127,	0.00000,-1.00000,-0.00000,	3,	36,68,48
128,127,127,	-0.00000,-0.00000,1.00000,	3,	39,51,52
128,127,127,	0.00000,0.00000,1.00000,	3,	39,52,40
128,127,127,	-0.00000,1.00000,-0.00000,	3,	39,59,60
128,127,127,	-0.00000,1.00000,-0.00000,	3,	39,60,51
128,127,127,	-1.00000,0.00000,-0.00000,	3,	40,58,59
128,127,127,	-1.00000,0.00000,-0.00000,	3,	40,59,39
128,127,127,	-0.00000,-0.00000,1.00000,	3,	41,53,54
128,127,127,	0.00000,0.00000,1.00000,	3,	41,54,42
128,127,127,	-0.00000,1.00000,-0.00000,	3,	41,57,62
128,127,127,	-0.00000,1.00000,-0.00000,	3,	41,62,53
128,127,127,	-1.00000,0.00000,-0.00000,	3,	42,56,57
128,127,127,	-1.00000,0.00000,-0.00000,	3,	42,57,41
128,127,127,	-0.85749,-0.00000,0.51450,	3,	44,1,71
128,127,127,	-0.85749,-0.00000,0.51450,	3,	44,71,45
128,127,127,	-0.00000,1.00000,-0.00000,	3,	45,71,67
128,127,127,	0.00000,1.00000,0.00000,	3,	45,67,33
128,127,127,	-0.85749,-0.00000,0.51450,	3,	46,70,69
128,127,127,	-0.85749,-0.00000,0.51450,	3,	46,69,47
128,127,127,	-0.00000,1.00000,-0.00000,	3,	47,69,65
128,127,127,	0.00000,1.00000,0.00000,	3,	47,65,35
128,127,127,	-0.85749,-0.00000,0.51450,	3,	48,68,0
128,127,127,	-0.85749,-0.00000,0.51450,	3,	48,0,49
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	52,61,58
128,127,127,	-0.00000,-1.00000,0.00000,	3,	52,58,40
128,127,127,	-0.85749,0.00000,-0.51450,	3,	53,62,61
128,127,127,	-0.85749,-0.00000,-0.51450,	3,	53,61,52
128,127,127,	-0.00000,-1.00000,-0.00000,	3,	54,63,56
128,127,127,	-0.00000,-1.00000,0.00000,	3,	54,56,42
128,127,127,	-0.85749,0.00000,-0.51450,	3,	55,2,63
128,127,127,	-0.85749,-0.00000,-0.51450,	3,	55,63,54
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	56,63,62
128,127,127,	-0.00000,0.00000,-1.00000,	3,	56,62,57
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	58,61,60
128,127,127,	-0.00000,0.00000,-1.00000,	3,	58,60,59
128,127,127,	0.70711,-0.00000,-0.70711,	3,	60,11,10
128,127,127,	0.70711,-0.00000,-0.70711,	3,	60,10,6
128,127,127,	0.70711,-0.00000,-0.70711,	3,	60,6,5
128,127,127,	-0.00000,-0.00000,1.00000,	3,	65,69,68
128,127,127,	0.00000,0.00000,1.00000,	3,	65,68,64
128,127,127,	-0.00000,-0.00000,1.00000,	3,	67,71,70
128,127,127,	0.00000,0.00000,1.00000,	3,	67,70,66
129,127,127,	0.00000,-0.00000,-1.00000,	3,	72,80,98
129,127,127,	0.00000,-0.00000,-1.00000,	3,	72,98,92
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	73,116,104
129,127,127,	0.00000,-1.00000,-0.00000,	3,	73,104,93
129,127,127,	-0.00000,1.00000,-0.00000,	3,	74,127,115
129,127,127,	-0.00000,1.00000,-0.00000,	3,	74,115,94
129,127,127,	-0.00000,-0.00000,1.00000,	3,	75,77,97
129,127,127,	-0.00000,-0.00000,1.00000,	3,	75,97,95
129,127,127,	0.85749,0.00000,0.51450,	3,	75,122,123
129,127,127,	0.85749,-0.00000,0.51450,	3,	75,123,132
129,127,127,	-0.70711,-0.00000,-0.70711,	3,	76,79,81
129,127,127,	-0.70711,-0.00000,-0.70711,	3,	76,81,80
129,127,127,	-0.00000,1.00000,-0.00000,	3,	76,84,87
129,127,127,	0.00000,1.00000,-0.00000,	3,	76,87,79
129,127,127,	-0.00000,1.00000,-0.00000,	3,	76,96,100
129,127,127,	-0.00000,1.00000,-0.00000,	3,	76,100,84
129,127,127,	-0.00000,1.00000,-0.00000,	3,	77,85,101
129,127,127,	-0.00000,1.00000,-0.00000,	3,	77,101,97
129,127,127,	-1.00000,-0.00000,-0.00000,	3,	78,82,81
129,127,127,	-1.00000,0.00000,-0.00000,	3,	78,81,79
129,127,127,	-0.00000,1.00000,-0.00000,	3,	78,86,85
129,127,127,	-0.00000,1.00000,-0.00000,	3,	78,85,77
129,127,127,	-0.00000,1.00000,-0.00000,	3,	79,87,86
129,127,127,	-0.00000,1.00000,-0.00000,	3,	79,86,78
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	80,88,102
129,127,127,	0.00000,-1.00000,-0.00000,	3,	80,102,98
129,127,127,	0.00000,-1.00000,-0.00000,	3,	81,89,88
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	81,88,80
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	82,90,89
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	82,89,81
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	83,91,90
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	83,90,82
129,127,127,	0.00000,-1.00000,-0.00000,	3,	83,99,103
129,127,127,	-0.00000,-1.00000,-0.00000,	3,	83,103,91
129,127,127,	0.70711,0.00000,0.70711,	3,	84,88,89
129,127,127,	0.70711,-0.00000,0.70711,	3,	84,89,87
129,127,127,	0.00000,-0.00000,-1.00000,	3,	85,122,110
129,127,127,	0.00000,-0.00000,-1.00000,	3,	85,110,101
129,127,127,	0.70711,-0.00000,-0.70711,	3,	86,90,91
129,127,127,	0.70711,-0.00000,-0.70711,	3,	86,91,127
129,127,127,	0.70711,-0.00000,-0.70711,	3,	86,127,126
129,127,127,	0.70711,-0.00000,-0.70711,	3,	86,126,125
